,x,y,label
0,-4.906481004132727,-2.531308735633324,2
1,-6.709112410848546,-0.3743110539230835,0
2,6.127948499320457,8.295134838913313,1
3,8.483044238782076,5.301493999974998,1
4,-7.313665455616503,-1.9600938099230065,0
5,8.128633271442105,7.216888966890223,1
6,8.516182464536767,5.993776797473963,1
7,-2.3507521527562627,-2.108955039900786,2
8,-7.105377341628086,-1.3087213360117935,0
9,-3.7412050829616073,-2.5012846276720846,2
10,8.879738853376642,6.959533302851607,1
11,-3.0372733471505975,-3.9252176008999875,2
12,-3.895153188191065,-3.644650407369155,2
13,-3.505558203324902,-3.2565565804164796,2
14,-5.071571786502593,-1.5910727154303226,0
15,-7.935041397397722,-1.0998879724038937,0
16,-4.045565172227553,-2.8767547505878235,2
17,7.968007163580823,8.400036496730054,1
18,-4.069419580589114,-3.118508848143061,2
19,-5.82533088142887,-0.6160965290238509,0
20,8.564665640349595,7.165878976653584,1
21,5.97053846633059,7.1693259418165445,1
22,-7.5319723374650245,-1.343223819939952,0
23,-1.9296431058679462,-4.141759959121371,2
24,-2.393466122929071,-3.2716664828013746,2
25,-7.3182584071872006,-2.209451960923024,0
26,-3.758603744442579,-2.4270358286051184,2
27,7.292187018864424,7.278102586605167,1
28,-1.5569175594911842,-5.663540246583181,2
29,7.278504397821461,7.023432337514031,1
30,7.5136539221737895,7.732131274386114,1
31,7.187106828635002,7.118278485241062,1
32,9.025225445806532,8.797583341139845,1
33,-4.168667320273178,-4.406220181030044,2
34,7.46555536436024,7.4453974258170135,1
35,9.068964657019354,7.3343833956609625,1
36,-4.152708475041282,-1.3289760227110872,2
37,-3.5841187605886677,-3.459817701824784,2
38,-1.7963044869711322,-1.426340291448207,2
39,-6.148806478252531,-1.4062100819307162,0
40,-2.1048710550167993,-3.9004985731600317,2
41,-6.955868329957462,-0.7692205164872169,0
42,8.099764550208798,8.751440828152916,1
43,-2.2106151173896116,-4.791010120330922,2
44,-7.780590579585857,-0.1691702863952258,0
45,-3.1437245074102895,-3.1959470910759777,2
46,-5.349288145226945,-1.637038798758253,0
47,-3.0258615026554687,-2.777377544234219,2
48,-6.683018522717694,-1.1755782871328055,0
49,-2.816730810957321,-3.7065936259432486,2
50,-1.4784730067600476,-1.9082574212329528,2
51,-7.0304224593284035,-0.44784403089414415,0
52,-6.367081173910096,-2.114441544018712,0
53,8.596606310583425,7.643944122451634,1
54,8.401416139054765,8.940245895944635,1
55,6.5120162201997225,7.509517118303166,1
56,-5.401321927806108,-2.038750559877296,0
57,-5.123067857232777,-1.0149866130504186,0
58,-6.1835518115965,-1.7986760937230417,0
59,-5.936674176449326,-0.8301722639503173,0
60,6.724350686477767,6.81182594738384,1
61,-6.7595006111379075,-2.641427036826644,0
62,-2.660022975153716,-3.5671766364724875,2
63,9.016427045465523,6.858160839649668,1
64,-6.822342139030281,-0.09948598999155256,0
65,-7.351612070975924,0.580379491906672,0
66,7.89655762358815,8.716358453673394,1
67,6.666452683108101,7.751212214531973,1
68,-6.152468449160641,-0.0071261226514471865,0
69,-7.767670709534742,-2.8258988208486033,0
70,8.230438138477762,6.015236659326071,1
71,-3.298407696064663,-3.4089534644113515,2
72,-3.138837511038661,-4.870235523151092,2
73,-6.8803130395989935,-4.018199835930725,0
74,8.71664378119437,8.641089377107265,1
75,7.132783286122874,6.698770837785575,1
76,-7.9866959028062805,-1.798371412106139,0
77,8.00006584875395,9.478505717728254,1
78,-7.190071470381972,-2.0497108763696152,0
79,7.45175435846193,7.814370516103583,1
80,-7.6737576343598155,-2.705717884356182,0
81,-1.4018406156734597,-3.2740994416137084,2
82,8.107839707193301,6.758979420436658,1
83,8.267026520459114,8.159225152611477,1
84,-3.0942658208679554,-5.402156861215846,2
85,7.6388033075970805,8.498103314366759,1
86,8.234451520475645,6.9550186546636565,1
87,-2.979955544542195,-2.2677676500141186,2
88,-2.741345211622145,-3.365247305206885,2
89,-6.163281210728834,-0.07631451593992344,0
90,-7.324259271375498,0.4089085528630363,0
91,-3.780048073050176,-4.961178510523203,2
92,-5.734512674114391,-2.2399021474690457,0
93,-1.1256197552502096,-2.9290181922706875,2
94,-1.02950912788639,-5.861548724749245,2
95,6.549238401677288,8.135048457827931,1
96,-7.869091116243352,-2.067052503821315,0
97,-6.688646001798861,-3.3084165807978074,0
98,-6.9347344269459645,-2.784295723818528,0
99,-3.6117361648117967,-4.915242900880369,2
