,x,y,label
0,0.7939903986478354,0.6079302976946054,0
1,-0.958521789017376,0.28501926246997605,0
2,-0.7509870861230993,-0.2757143385396138,1
3,-0.6845471059286887,0.7289686274214114,0
4,0.9980267284282716,0.06279051952931337,0
5,-0.3406234332520582,0.7238616419728157,1
6,0.0502443181797696,0.9987369566060175,0
7,0.1002665868514434,0.7936917610515823,1
8,-0.8305958991958128,0.5568756164881878,0
9,-0.10026658685144299,-0.7936917610515823,1
10,0.060261444422346544,-0.7977271202084912,1
11,-0.5672689491267564,-0.8235325976284275,0
12,-0.0627905195293134,0.9980267284282716,0
13,-0.14990505166857968,0.785829800582951,1
14,-0.9772681235681935,-0.21200710992205454,0
15,-0.6079302976946049,-0.7939903986478356,0
16,-0.08028937188097203,-0.7959608135850402,1
17,-0.7058329811479627,-0.37656314573226607,1
18,0.7862884321366191,-0.6178596130903341,0
19,0.18919919761897983,0.7773053863317392,1
20,-0.7858298005829509,-0.14990505166857981,1
21,0.18738131458572513,-0.9822872507286886,0
22,-0.3328195445229868,0.9429905358928644,0
23,-0.33150046479462736,0.7280847765479965,1
24,-0.7289686274214116,-0.6845471059286887,0
25,0.5762472199103258,-0.5549226446502438,1
26,0.971631732914674,0.2364989970237247,0
27,0.7010453440350909,0.38540293928137226,1
28,-0.4483832160900321,0.8938414241512639,0
29,0.4371154773874155,-0.6700224320337133,1
30,-0.79974735142664,0.020104076354669896,1
31,-0.23649899702372465,0.971631732914674,0
32,0.3223251485709302,0.732192938096734,1
33,0.05023241562345065,0.7984213827426173,1
34,-0.954864544746643,-0.2970415815770351,0
35,0.7026499697988492,0.7115356772092853,0
36,0.2608415062898972,-0.9653816388332738,0
37,-0.2280154099759809,-0.7668174312139008,1
38,-0.792369140557321,-0.11023223254771058,1
39,-0.5967529163393457,0.5328094939474014,1
40,-0.8090169943749473,0.5877852522924732,0
41,0.0878511965507431,0.9961336091431725,0
42,0.7668174312139007,-0.22801540997598094,1
43,0.199709980514407,0.9798550523842469,0
44,0.7984213827426173,-0.05023241562345061,1
45,0.010052831906682026,-0.7999368353630529,1
46,-0.9101059706849958,0.41437558099328387,0
47,0.38540293928137226,0.7010453440350909,1
48,-0.9152411726209174,-0.4029064357136629,0
49,-0.925077206834458,-0.37977909552180117,0
50,0.9202318473658704,0.3913736668372024,0
51,-0.2729519355173251,-0.9620276715860859,0
52,-0.8575266561936523,0.5144395337815063,0
53,0.6911387337542682,-0.40289856130860885,1
54,0.7723053110666191,-0.20867320503191744,1
55,-0.47070393216533263,0.8822912264349533,0
56,0.18738131458572452,0.9822872507286887,0
57,-0.5831749019371293,-0.547637684742951,1
58,0.8305958991958127,0.556875616488188,0
59,0.49272734154829134,-0.8701837546695258,0
60,-0.3797790955218012,0.925077206834458,0
61,0.7608452130361228,-0.24721359549995814,1
62,0.792369140557321,0.11023223254771047,1
63,0.5672689491267568,-0.8235325976284271,0
64,-0.8938414241512638,0.4483832160900323,0
65,-0.7375131173581738,0.6753328081210246,0
66,-0.012566039883352653,0.9999210442038161,0
67,-0.8,9.797174393178826e-17,1
68,-0.6412535878967014,-0.4783239864460151,1
69,-0.9949510169813002,-0.10036171485121517,0
70,0.6911387337542683,0.4028985613086087,1
71,0.3941818732386331,-0.6961470037356207,1
72,0.44550049319055063,-0.66447671935665,1
73,0.6276913612907007,-0.7784623015670233,0
74,0.4029064357136627,0.9152411726209175,0
75,-0.5979049830575189,0.8015669848708765,0
76,0.376563145732266,0.7058329811479627,1
77,-0.9987369566060175,0.05024431817976966,0
78,0.9904614256966513,-0.1377902906846377,0
79,0.7624425110114478,0.6470559615694443,0
80,0.7796214982292617,0.17941660875950494,1
81,-0.7999368353630529,-0.010052831906682075,1
82,-0.1400184471802209,0.7876514676233644,1
83,0.509939191798952,-0.6164105942206313,1
84,-0.49272734154829145,0.8701837546695257,0
85,-0.42866143598319717,0.6754623404016122,1
86,-0.9904614256966512,-0.13779029068463822,0
87,-0.32094360980720954,0.9470983049947442,0
88,-0.20867320503191752,0.7723053110666191,1
89,0.49272734154829156,0.8701837546695257,0
90,0.10026658685144339,-0.7936917610515823,1
91,-0.5692285417674281,-0.5621199758390796,1
92,-0.5144395337815065,0.8575266561936522,0
93,0.8994052515663712,-0.43711576665093255,0
94,0.9987369566060175,-0.05024431817976934,0
95,-0.7705132427757894,0.6374239897486895,0
96,0.3854029392813726,-0.7010453440350908,1
97,-0.30901699437494756,-0.9510565162951535,0
98,-0.7948890484160067,0.09028510789878515,1
99,0.5144395337815064,0.8575266561936523,0
100,0.03769018266993447,0.9992894726405892,0
101,-0.10036171485121503,-0.9949510169813002,0
102,-0.5021530890325603,0.6227698412536188,1
103,0.46205816273781386,-0.6530714005737474,1
104,-0.4201397039690362,-0.6807955854357537,1
105,-0.7977271202084912,-0.06026144442234624,1
106,0.5692285417674283,0.5621199758390794,1
107,0.7696221372688687,0.21836154841386018,1
108,-0.4863442381556844,0.6351923189182682,1
109,0.7474631539652896,0.28512950297060063,1
110,0.3038232764174412,-0.7400617654675664,1
111,-0.07028095724059456,0.7969068873145381,1
112,0.4942876904722675,0.6290307457092952,1
113,0.7936917610515823,-0.10026658685144303,1
114,0.8701837546695256,-0.4927273415482917,0
115,-0.06026144442234613,-0.7977271202084912,1
116,0.6034011045888831,-0.5252686046023652,1
117,-0.6807955854357535,-0.42013970396903666,1
118,0.9745268727865771,0.22427076094938117,0
119,-0.7668174312139008,0.22801540997598085,1
120,0.4257792915650726,-0.9048270524660196,0
121,0.7909213957903313,-0.12018047129660543,1
122,0.5251746299612957,0.8509944817946918,0
123,-0.010052831906682318,-0.7999368353630529,1
124,-0.503623201635761,-0.8639234171928352,0
125,0.7748665289029049,0.19895190973188384,1
126,0.9716317329146741,-0.2364989970237243,0
127,0.9202318473658703,-0.3913736668372025,0
128,0.5877852522924729,-0.8090169943749476,0
129,-0.7784623015670232,-0.6276913612907007,0
130,-0.40289856130860885,-0.6911387337542682,1
131,-0.547637684742951,0.5831749019371292,1
132,0.647213595499958,0.4702282018339785,1
133,-0.798989565284814,0.040195454543815734,1
134,0.7238616419728157,0.3406234332520581,1
135,0.6565857557529569,-0.7542513807361034,0
136,0.7818144988545548,0.16960568793764372,1
137,0.9971589002606139,-0.07532680552793272,0
138,0.5672689491267564,0.8235325976284275,0
139,-0.7969068873145381,-0.07028095724059467,1
140,-0.5692285417674283,0.5621199758390794,1
141,-0.6807955854357536,0.4201397039690365,1
142,0.9510565162951535,0.3090169943749474,0
143,-0.7999368353630529,0.010052831906681915,1
144,0.260841506289897,0.9653816388332739,0
145,0.7696221372688687,-0.21836154841386013,1
146,-0.3564118787132504,-0.9343289424566121,0
147,0.13779029068463797,0.9904614256966512,0
148,-0.037690182669934576,0.9992894726405892,0
149,-0.5402662464968196,0.5900104938865391,1
150,0.4201397039690366,0.6807955854357535,1
151,-0.12533323356430437,0.9921147013144778,0
