,x,y,label
0,6.301828465804911,3.440568832328066,1
1,9.684129202956038,7.543493063781836,0
2,8.198059107398564,5.958399703004935,0
3,7.311158174609562,4.66372774335518,1
4,6.832605738865105,1.3677094343176475,1
5,7.59142707741513,5.516072092630754,0
6,6.155678771476357,6.28609530631748,0
7,7.151791772936335,4.566934710774742,1
8,9.237753395541446,5.678537428808709,0
9,8.073245840465614,5.792892409343801,0
10,6.72514003778191,4.192301222519879,1
11,7.910968340427072,2.5883730995945693,1
12,6.447285317660764,2.233085691889738,1
13,7.966936525815698,4.5851879916730285,0
14,7.81107877885175,5.800576915157995,0
15,6.094080088785109,3.152062782172812,1
16,6.213064845582851,3.886812330326784,1
17,7.998364762973958,3.320184776023102,1
18,8.029935973372176,6.175060709325283,0
19,7.829885059915321,2.411976058952706,1
20,9.854611362698277,4.859725791675956,0
21,8.579094194695525,7.455973666478046,0
22,9.048169701208884,2.337779945733637,1
23,8.797971532430807,3.5879805423741313,0
24,8.458682306866013,6.032528048101944,0
25,7.9507755463572725,7.166661570855592,0
26,5.515153436176941,3.527411177161885,1
27,8.379177276828273,5.764420737448762,0
28,9.604131534821448,6.003539728363307,0
29,6.999913162289379,2.3932375289075947,1
30,6.8464755038765155,2.482638266657996,1
31,7.142394539621474,3.043831882522796,1
32,8.462962398637922,1.9790991276055943,1
33,6.471200479966917,1.706250496847576,1
34,7.647641356950803,6.384118299030923,0
35,6.7565922586359015,3.5315946651828436,1
36,6.736147152723586,3.552850160151333,1
37,8.379688509872537,5.090054353600232,0
38,8.014196283956919,2.5651723847636267,1
39,8.236918854267513,4.823262031690422,0
40,7.335517402542622,5.71780139530967,0
41,6.064765485009252,4.884640517712739,1
42,7.605038976217237,2.7227953300124987,1
43,8.890431041542245,6.007878695188566,0
44,8.449720260588332,4.198387574120667,1
45,7.873730400170814,5.284113948788733,0
46,6.829660294035802,3.199982329837227,1
47,6.567145490063229,3.5713860509206516,1
48,7.127245055484981,4.915845054167306,0
49,7.844151339440478,3.942147476523484,1
50,5.921917078740432,3.773341670975805,1
51,7.575952493349018,6.800141272254879,0
52,7.910969083009104,5.72514828537614,0
53,9.008514448630711,5.363514496872269,0
54,7.750723374876834,7.4505384326863515,0
55,8.106787775066113,6.1873576860835096,0
56,7.648647923904794,5.476876912723323,0
57,7.308164276154793,5.0431364847453395,0
58,7.612861842914512,6.177181306031893,0
59,7.907297314797575,3.6643903057754708,1
60,6.374959768292234,2.4001601044289553,1
61,7.784714963879668,4.451138558021959,0
62,6.0620479892212,1.639193826882502,1
63,8.45690197125408,5.048226785051584,0
64,6.759185331174516,1.5124763398300844,1
65,8.08559246744674,5.094776365686716,0
66,5.004558407664227,2.176622380741976,1
67,6.229876431395663,2.4227453421198173,1
68,7.0323529762156864,4.052450132290531,1
69,6.047603600045266,4.334419915826155,1
70,6.23436791714048,4.696595159933545,1
71,8.336469487892089,6.9262071968128955,0
72,7.7825230038018685,2.5327902329920575,1
73,8.353691792196114,1.9787022290163616,1
74,8.373025835545047,3.9664221977250333,1
75,8.707298790946536,5.797258483049992,0
76,6.015189032805093,1.836836039475652,1
77,10.32762535394461,4.379687722896102,0
78,9.612265539056988,6.838501499313757,0
79,6.552456208779448,6.749083738148394,0
80,7.973042886806181,4.8655245043488735,0
81,8.679967991174019,0.39795043485002735,1
82,10.005954026263504,4.829042321284618,0
83,6.485740430243995,3.5292312599986815,0
84,7.267744082654271,5.6974733338580315,0
85,5.379448481191812,3.742339940570777,1
86,7.200961072137899,3.509815405855235,1
87,6.693127948082258,2.6003791703356978,1
88,9.607420124259882,4.661214916485855,0
89,9.841742533419675,5.35241425551217,0
90,8.844575454115358,5.335629993837593,0
91,7.11279206280781,3.751777320316291,1
92,10.197823619268053,6.947513130166574,0
93,7.786880460983111,4.764930192574633,0
94,7.268441597139778,2.9002255831145285,1
95,6.675578102715095,3.241527629875656,1
96,8.234042425983114,4.511534182577487,0
97,7.798931676210206,2.675148161899055,1
98,7.780324929087044,2.1830022787641448,1
99,8.59002272187408,4.562095038241388,0
