,x,y,label
0,0.7876514676233644,-0.1400184471802208,1
1,-0.5021530890325603,0.6227698412536188,1
2,0.6660118674342517,0.7459411454241821,0
3,0.22427076094938117,0.9745268727865771,0
4,0.6470559615694447,-0.7624425110114476,0
5,0.010052831906682026,-0.7999368353630529,1
6,0.6079302976946054,0.7939903986478353,0
7,-0.7977271202084912,0.06026144442234608,1
8,-0.7696221372688687,-0.21836154841386018,1
9,-0.12018047129660572,0.7909213957903312,1
10,0.030152146135947577,0.7994315781124715,1
11,0.33150046479462725,-0.7280847765479966,1
12,0.2086732050319176,0.7723053110666191,1
13,-0.9798550523842469,-0.19970998051440725,0
14,0.5692285417674283,0.5621199758390794,1
15,-0.4371157666509325,-0.8994052515663712,0
16,0.5252686046023651,0.6034011045888831,1
17,-0.5877852522924732,-0.8090169943749473,0
18,0.9620276715860859,-0.27295193551732516,0
19,0.5621199758390795,-0.5692285417674282,1
20,-0.100361714851215,0.9949510169813002,0
21,0.7705132427757894,-0.6374239897486896,0
22,0.2183615484138605,-0.7696221372688687,1
23,0.9987369566060175,-0.05024431817976934,0
24,-0.25675488784576783,-0.7576786439957954,1
25,-0.7959608135850402,-0.08028937188097214,1
26,0.07028095724059429,-0.7969068873145381,1
27,-0.7796214982292617,-0.17941660875950496,1
28,-0.7400617654675665,-0.30382327641744095,1
29,-0.21836154841386024,0.7696221372688687,1
30,0.7994315781124715,0.030152146135947633,1
31,-0.34464292317451706,0.9387338576538741,0
32,0.1989519097318838,0.7748665289029049,1
33,0.32232514857093,-0.7321929380967341,1
34,-0.7984213827426173,0.050232415623450516,1
35,-0.17502305897527595,-0.9845643345292054,0
36,0.7608452130361228,-0.24721359549995814,1
37,0.46205816273781386,-0.6530714005737474,1
38,0.5967529163393457,0.5328094939474014,1
39,0.6845471059286886,-0.7289686274214116,0
40,0.7203090248879068,0.693653305812805,0
41,0.49272734154829134,-0.8701837546695258,0
42,-0.9202318473658704,0.39137366683720237,0
43,0.010052831906682044,0.7999368353630529,1
44,0.4817536741017153,0.8763066800438636,0
45,-0.7784623015670233,0.6276913612907006,0
46,-0.9961336091431725,0.08785119655074315,0
47,-0.23649899702372423,-0.9716317329146741,0
48,-0.34464292317451667,-0.9387338576538742,0
49,0.6079302976946054,-0.7939903986478353,0
50,-0.9921147013144779,0.1253332335643041,0
51,-0.010052831906682318,-0.7999368353630529,1
52,0.37656314573226635,-0.7058329811479624,1
53,-0.3496926133207465,0.7195242012530968,1
54,-0.5402662464968196,0.5900104938865391,1
55,-0.25675488784576767,0.7576786439957954,1
56,-0.7977271202084912,-0.06026144442234624,1
57,-0.1696056879376437,0.7818144988545548,1
58,0.9949510169813002,0.1003617148512149,0
59,0.12018047129660565,0.7909213957903313,1
60,0.7723053110666191,0.20867320503191755,1
61,0.7796214982292619,-0.17941660875950458,1
62,-0.7948890484160067,-0.09028510789878531,1
63,-0.33150046479462736,0.7280847765479965,1
64,0.6936533058128049,0.7203090248879069,0
65,0.9845643345292054,-0.175023058975276,0
66,-0.18919919761897974,0.7773053863317392,1
67,-0.3913736668372024,-0.9202318473658704,0
68,0.8938414241512639,-0.448383216090032,0
69,0.925077206834458,-0.3797790955218011,0
70,-0.35870657287202556,-0.7150731393210111,1
71,-0.43711547738741513,-0.6700224320337136,1
72,0.7969068873145381,0.07028095724059455,1
73,-0.48175367410171527,-0.8763066800438636,0
74,-0.5021530890325602,-0.6227698412536189,1
75,-0.792369140557321,-0.11023223254771058,1
76,-0.7999368353630529,0.010052831906681915,1
77,-0.14990505166857968,0.785829800582951,1
78,0.199709980514407,0.9798550523842469,0
79,0.6178596130903343,0.7862884321366189,0
80,-0.850994481794692,0.5251746299612956,0
81,-0.7723053110666191,0.20867320503191766,1
82,-0.6351923189182682,-0.4863442381556844,1
83,-0.6807955854357535,-0.42013970396903666,1
84,0.17941660875950494,-0.7796214982292617,1
85,0.9429905358928644,0.3328195445229867,0
86,0.7115356772092853,0.7026499697988492,0
87,-0.07532680552793285,0.9971589002606139,0
88,0.798989565284814,-0.04019545454381548,1
89,-0.3038232764174409,-0.7400617654675665,1
90,0.7058329811479627,-0.376563145732266,1
91,0.9961336091431725,0.08785119655074318,0
92,0.18738131458572452,0.9822872507286887,0
93,-0.6911387337542683,0.40289856130860874,1
94,-0.3676638884971903,0.7105091590508357,1
95,-0.9971589002606139,0.0753268055279326,0
96,0.8015669848708766,0.5979049830575188,0
97,0.6961470037356206,0.3941818732386333,1
98,0.2850192624699766,-0.9585217890173757,0
99,-0.958521789017376,0.28501926246997605,0
100,0.5251746299612957,0.8509944817946918,0
101,-0.2242707609493815,-0.9745268727865771,0
102,0.2608415062898972,-0.9653816388332738,0
103,0.7984213827426173,-0.05023241562345061,1
104,0.6565857557529564,0.7542513807361038,0
105,0.3797790955218011,0.925077206834458,0
106,-0.12533323356430373,-0.9921147013144779,0
107,0.7959608135850402,0.08028937188097192,1
108,0.9971589002606139,0.07532680552793272,0
109,-0.1002665868514435,0.7936917610515822,1
110,0.6164105942206315,-0.5099391917989518,1
111,-0.7862884321366188,-0.6178596130903344,0
112,0.7400617654675665,0.3038232764174409,1
113,0.19970998051440675,-0.979855052384247,0
114,0.20867320503191777,-0.772305311066619,1
115,-0.11023223254771011,-0.7923691405573211,1
116,-0.7796214982292619,0.17941660875950483,1
